       JobID    UID    JobName  Partition   NNodes        NodeList      State                 End 
198542       17667321   Training        dmb        1         ctit092  COMPLETED 2023-02-27T17:47:12 
198522       17667040 pitts_vit+       main        1         ctit083  CANCELLED 2023-02-27T17:48:56 
198528       17667040 pitts_vit+       main        1         ctit083  CANCELLED 2023-02-27T17:49:05 
198529       17667040 pitts_vit+       main        1         ctit084  CANCELLED 2023-02-27T17:49:06 
198544       22156059 jupyter-n+       main        1         ctit087  COMPLETED 2023-02-27T17:49:45 
198545       22606763 jupyter-n+        mia        1         ctit093  CANCELLED 2023-02-27T17:53:04 
198547       22156059 jupyter-n+       main        1         ctit083  CANCELLED 2023-02-27T17:53:59 
198553       17700340 mcmc.sbat+       main        1         ctit080     FAILED 2023-02-27T17:54:51 
198554       17700340 mcmc.sbat+       main        1         ctit088     FAILED 2023-02-27T17:54:51 
198555       22156059 jupyter-n+       main        1         ctit083  CANCELLED 2023-02-27T17:59:07 
198548       22606763 jupyter-n+        mia        1         ctit093  CANCELLED 2023-02-27T18:01:37 
198514       21963317 basic_hig+       main        1         ctit086  COMPLETED 2023-02-27T18:04:24 
198558       22156059 jupyter-n+       main        1         ctit083  CANCELLED 2023-02-27T18:04:51 
198552       17667040 pitts_vit+       main        1         ctit088     FAILED 2023-02-27T18:08:53 
198562       22156059 jupyter-n+       main        1         ctit083  CANCELLED 2023-02-27T18:09:11 
198523       21963317   dense_gp       main        1         ctit084  COMPLETED 2023-02-27T18:20:21 
198564       17667321   Training        dmb        1         ctit092  COMPLETED 2023-02-27T18:36:40 
198565       17667321   Training        dmb        1         ctit092  COMPLETED 2023-02-27T18:40:11 
198520       21963317 basic_hig+       main        1         ctit086  COMPLETED 2023-02-27T18:40:37 
198491       17715157 match_com+       main        1         ctit083  COMPLETED 2023-02-27T18:41:43 
198570       17667321       test        dmb        1         ctit094  COMPLETED 2023-02-27T19:02:12 
198566       17667321   Training        dmb        1         ctit092  COMPLETED 2023-02-27T19:04:29 
198571       17667321   Training        dmb        1         ctit092  COMPLETED 2023-02-27T19:11:11 
198572       17667321   Training        dmb        1         ctit092  COMPLETED 2023-02-27T19:12:02 
198574       17667321   Training        dmb        1         ctit092  COMPLETED 2023-02-27T19:17:19 
198568       17700794 gen_meshes        mia        1         ctit091  COMPLETED 2023-02-27T19:17:20 
198567       17700794 gen_meshes        mia        1         ctit091  COMPLETED 2023-02-27T19:21:12 
198575       17667321   Training        dmb        1         ctit092  COMPLETED 2023-02-27T19:21:37 
198465       17664201 runWGAN_e+       main        1         ctit081     FAILED 2023-02-27T19:35:17 
198576       17667321   Training        dmb        1         ctit092  COMPLETED 2023-02-27T19:41:41 
198569       17700794 gen_meshes        mia        1         ctit091  COMPLETED 2023-02-27T19:46:46 
198453       17700794        IGR        mia        1         ctit091  CANCELLED 2023-02-27T19:49:36 
198452       17700794        IGR        mia        1         ctit091  CANCELLED 2023-02-27T19:49:36 
198587       17668410 TrainVGGF+        dmb        1         ctit092  CANCELLED 2023-02-27T20:45:37 
198588       17668410 TrainVGGF+        dmb        1         ctit092  COMPLETED 2023-02-27T20:53:00 
198498       17715157 match_com+       main        1         ctit081  COMPLETED 2023-02-27T21:02:37 
198590       17668410 TrainVGGF+        dmb        0          (null)  CANCELLED 2023-02-27T21:16:00 
198591       17668410 TrainVGGF+       main        1         ctit081  CANCELLED 2023-02-27T21:20:50 
198592       17668410 TrainVGGF+       main        1         ctit081  CANCELLED 2023-02-27T21:24:42 
198556       17700313 ml_traini+       main        1         ctit088     FAILED 2023-02-27T21:27:11 
198492       17715157 match_com+       main        1         ctit082  COMPLETED 2023-02-27T21:37:06 
198595       22416239 Sup_effic+       main        1         ctit082     FAILED 2023-02-27T21:50:50 
198578       17700794        IGR        mia        1         ctit091  COMPLETED 2023-02-27T22:03:55 
198582       17700794        IGR        mia        1         ctit091     FAILED 2023-02-27T22:05:49 
198583       17700794        IGR        mia        1         ctit091     FAILED 2023-02-27T22:06:43 
198584       17700794        IGR        mia        1         ctit091     FAILED 2023-02-27T22:07:11 
198551       17667040 pitts_vit+       main        1         ctit086  COMPLETED 2023-02-27T22:19:29 
198593       21963317 dense_gp_+       main        1         ctit084  COMPLETED 2023-02-27T22:32:28 
198597       22416239 Sup_effic+       main        1         ctit082  CANCELLED 2023-02-27T22:35:31 
198598       22416239 Sup_effic+       main        1         ctit082     FAILED 2023-02-27T22:39:18 
198599       22416239 Sup_effic+       main        0          (null)  CANCELLED 2023-02-27T22:45:53 
198600       22416239 Sup_effic+       main        1         ctit082     FAILED 2023-02-27T22:45:55 
198579       17700794        IGR        mia        1         ctit091  COMPLETED 2023-02-27T23:11:03 
198580       17700794        IGR        mia        1         ctit091  COMPLETED 2023-02-27T23:11:35 
198577       17700794        IGR        mia        1         ctit091  COMPLETED 2023-02-27T23:14:46 
198482       17668410 TrainVGGF+       main        1         ctit086  COMPLETED 2023-02-27T23:17:50 
198603       22416239 Sup_resne+       main        1         ctit083  CANCELLED 2023-02-27T23:45:30 
198604       22416239 Sup_resne+       main        1         ctit083     FAILED 2023-02-28T00:05:13 
198605       22416239 Sup_resne+       main        1         ctit083     FAILED 2023-02-28T00:08:13 
198606       22416239 Sup_resne+       main        1         ctit083     FAILED 2023-02-28T00:10:10 
198129       22017873 gastformer       main        1         ctit080  COMPLETED 2023-02-28T00:40:23 
198585       17700794        IGR        mia        1         ctit091  COMPLETED 2023-02-28T01:18:47 
198557       17700313 ml_traini+       main        1         ctit088  COMPLETED 2023-02-28T02:11:10 
198550       17667040 pitts_vit+       main        1         ctit083  COMPLETED 2023-02-28T02:14:24 
198586       17700794        IGR        mia        1         ctit091  COMPLETED 2023-02-28T02:17:02 
198541       17668410 TrainVGGF+        dmb        1         ctit085  COMPLETED 2023-02-28T03:30:08 
198608       17666991 DualBrV1_+        dmb        1         ctit094  COMPLETED 2023-02-28T03:54:02 
198589       17668410 TrainVGGF+        dmb        1         ctit092  COMPLETED 2023-02-28T04:54:00 
198611       17700794        IGR        mia        1         ctit091  CANCELLED 2023-02-28T09:15:52 
198610       17700794        IGR        mia        1         ctit091  CANCELLED 2023-02-28T09:15:54 
198613       17700794 gen_meshes        mia        1         ctit093  CANCELLED 2023-02-28T09:18:54 
198612       17700794 gen_meshes        mia        1         ctit093  CANCELLED 2023-02-28T09:18:57 
198615       17700794 gen_meshes        mia        1         ctit091  COMPLETED 2023-02-28T09:21:35 
198614       17700794 gen_meshes        mia        1         ctit091  COMPLETED 2023-02-28T09:22:57 
198617       17700794 gen_meshes        mia        1         ctit091  COMPLETED 2023-02-28T09:26:23 
198616       17700794 gen_meshes        mia        1         ctit091  COMPLETED 2023-02-28T09:26:42 
198345       17664201 runWGAN51+       main        1         ctit084  CANCELLED 2023-02-28T09:27:59 
198546       17700313 ml_traini+       main        1         ctit084     FAILED 2023-02-28T09:30:29 
198625       23105989    VipeGAN       main        1         ctit084     FAILED 2023-02-28T09:34:21 
198626       21963317 ensemble_+       main        1         ctit081     FAILED 2023-02-28T09:34:25 
198420       17664201 runWGAN51+       main        1         ctit086  CANCELLED 2023-02-28T09:34:59 
198627       21963317 ensemble_+       main        1         ctit081  COMPLETED 2023-02-28T09:36:16 
198630       17700794        IGR        mia        1         ctit090     FAILED 2023-02-28T09:41:55 
198620       17664201 runWGAN_e+       main        1         ctit080     FAILED 2023-02-28T10:01:15 
198618       21963317 disjoint_+       main        1         ctit086  COMPLETED 2023-02-28T10:03:06 
198609       17667321       test        dmb        1         ctit084  COMPLETED 2023-02-28T10:03:19 
198594       17668410 TrainVGGF+       main        1         ctit081  COMPLETED 2023-02-28T10:06:09 
198560       17700340 mcmc.sbat+       main        1         ctit088  CANCELLED 2023-02-28T10:15:18 
198559       17700340 mcmc.sbat+       main        1         ctit080  CANCELLED 2023-02-28T10:15:22 
198632       21963317 depth_ana+       main        1         ctit082  COMPLETED 2023-02-28T10:16:31 
198621       17715157 match_com+       main        1         ctit088  COMPLETED 2023-02-28T10:42:01 
198530       17700313 ml_traini+       main        1         ctit084  CANCELLED 2023-02-28T10:45:47 
198622       17715157 match_com+       main        1         ctit087  COMPLETED 2023-02-28T10:53:17 
198561       22606763 jupyter-n+        mia        1         ctit093  CANCELLED 2023-02-28T10:55:40 
198637       17700340 mcmc.sbat+       main        1         ctit080     FAILED 2023-02-28T11:03:22 
198638       21963317 model_num+       main        1         ctit081     FAILED 2023-02-28T11:05:08 
198634       22606763 jupyter-n+        mia        1         ctit093  CANCELLED 2023-02-28T11:05:58 
198641       21963317 model_num+       main        1         ctit081  COMPLETED 2023-02-28T11:07:48 
198639       22606763 jupyter-n+        mia        1         ctit093  CANCELLED 2023-02-28T11:19:51 
198645       22606763 jupyter-n+        mia        1         ctit093  CANCELLED 2023-02-28T11:27:13 
198642       17700340 mcmc.sbat+       main        1         ctit080     FAILED 2023-02-28T11:37:49 
198646       22606763       bash        mia        1         ctit090     FAILED 2023-02-28T11:40:19 
198647       17700340 mcmc.sbat+       main        1         ctit080  CANCELLED 2023-02-28T12:05:26 
198648       17700340 mcmc.sbat+       main        1         ctit084  CANCELLED 2023-02-28T12:05:28 
198653       17667040 pitts_vit+       main        1         ctit086     FAILED 2023-02-28T12:15:52 
198652       17667040 pitts_vit+       main        1         ctit084     FAILED 2023-02-28T12:16:17 
198651       17667040 pitts_vit+       main        1         ctit083     FAILED 2023-02-28T12:16:25 
198654       21963317 model_num+       main        1         ctit081     FAILED 2023-02-28T12:17:53 
198655       21963317 model_num+       main        1         ctit081  COMPLETED 2023-02-28T12:20:01 
198624       17666991 UTFVPEnhE+       main        1         ctit081  COMPLETED 2023-02-28T12:39:39 
198649       17700340 mcmc.sbat+       main        1         ctit080     FAILED 2023-02-28T12:43:48 
198596       17668410 TrainVGGF+       main        1         ctit082  COMPLETED 2023-02-28T12:45:40 
198607       22416239 Sup_resne+       main        1         ctit083  CANCELLED 2023-02-28T12:48:40 
198650       17700340 mcmc.sbat+       main        1         ctit084  CANCELLED 2023-02-28T12:50:33 
198628       17700794        IGR        mia        1         ctit091  COMPLETED 2023-02-28T12:53:46 
198581       17667321   Training        dmb        1         ctit092  COMPLETED 2023-02-28T13:02:17 
198629       17700794        IGR        mia        1         ctit090  COMPLETED 2023-02-28T13:05:57 
198631       17700794        IGR        mia        1         ctit090  COMPLETED 2023-02-28T13:07:02 
198662       17667321       test        dmb        1         ctit084  COMPLETED 2023-02-28T13:07:35 
198663       17667321       test        dmb        1         ctit084  COMPLETED 2023-02-28T13:17:11 
198658       22416239 Sup_resne+       main        1         ctit083  CANCELLED 2023-02-28T13:21:31 
198656       17700340 mcmc.sbat+       main        1         ctit080     FAILED 2023-02-28T13:25:10 
198666       17700794        IGR        mia        1         ctit090  CANCELLED 2023-02-28T13:28:03 
198657       17700340 mcmc.sbat+       main        1         ctit088     FAILED 2023-02-28T13:32:38 
198601       22416239 Sup_effic+       main        1         ctit082    TIMEOUT 2023-02-28T13:46:55 
198669       21963317 dense_gp_+       main        1         ctit084  CANCELLED 2023-02-28T13:56:17 
198636       21963317 model_num+       main        1         ctit086     FAILED 2023-02-28T13:59:09 
198635       21963317 model_num+       main        1         ctit086     FAILED 2023-02-28T13:59:20 
198672       17666991   CNNCross        dmb        1         ctit084     FAILED 2023-02-28T14:08:31 
198673       17666991   CNNCross        dmb        1         ctit084     FAILED 2023-02-28T14:09:56 
198664       22416239 Sup_resne+       main        1         ctit083  CANCELLED 2023-02-28T14:15:17 
198675       17666991   CNNCross        dmb        1         ctit084     FAILED 2023-02-28T14:18:43 
198676       17666991   CNNCross        dmb        1         ctit084  COMPLETED 2023-02-28T14:21:37 
198677       17666991   CNNCross        dmb        1         ctit084  COMPLETED 2023-02-28T14:28:54 
198678       17666991   CNNCross        dmb        1         ctit084  COMPLETED 2023-02-28T14:32:00 
198679       17666991   CNNCross        dmb        1         ctit084  COMPLETED 2023-02-28T14:35:40 
198667       17700340 mcmc.sbat+       main        1         ctit080  CANCELLED 2023-02-28T14:39:28 
198668       17700340 mcmc.sbat+       main        1         ctit084  CANCELLED 2023-02-28T14:39:30 
198684       22416239 Sup_res_5+       main        1         ctit082     FAILED 2023-02-28T14:40:48 
198674       17664201 runWGAN_e+       main        1         ctit087     FAILED 2023-02-28T14:42:50 
198687       17666991   CNNCross        dmb        1         ctit092  COMPLETED 2023-02-28T14:44:48 
198682       17700340 mcmc.sbat+       main        1         ctit083  CANCELLED 2023-02-28T14:45:27 
198683       17700340 mcmc.sbat+       main        1         ctit088  CANCELLED 2023-02-28T14:45:28 
198688       22416239 Sup_resne+       main        0          (null)  CANCELLED 2023-02-28T14:46:24 
198686       22416239 Sup_res_5+       main        1         ctit084  CANCELLED 2023-02-28T14:46:28 
198692       22416239 Sup_resne+       main        0          (null)  CANCELLED 2023-02-28T14:48:17 
198691       22416239 Sup_res_5+       main        0          (null)  CANCELLED 2023-02-28T14:48:28 
198693       22416239 Sup_res_5+       main        0          (null)  CANCELLED 2023-02-28T14:49:45 
198695       22416239 Sup_res_5+       main        0          (null)  CANCELLED 2023-02-28T14:51:40 
198694       22416239 Sup_res_5+       main        0          (null)  CANCELLED 2023-02-28T14:51:50 
198689       17700340 mcmc.sbat+       main        1         ctit083  COMPLETED 2023-02-28T14:51:56 
198690       17700340 mcmc.sbat+       main        1         ctit084  COMPLETED 2023-02-28T14:52:06 
198696       22416239 Sup_res_5+       main        1         ctit082     FAILED 2023-02-28T14:52:38 
198698       17668410 TrainVGGF+       main        1         ctit082  COMPLETED 2023-02-28T14:54:43 
198680       17664201 runWGAN_e+       main        1         ctit088     FAILED 2023-02-28T14:59:40 
198681       17667278 Inter_dat+       main        2   ctit[084,088]  COMPLETED 2023-02-28T15:07:23 
198700       17666991 miuraSing+       main        1         ctit081     FAILED 2023-02-28T15:14:33 
198697       22416239 Sup_res_5+       main        1         ctit084  CANCELLED 2023-02-28T15:19:26 
198685       22416239 Sup_resne+       main        1         ctit080  CANCELLED 2023-02-28T15:19:57 
198474       17666991 mCrossUT-+       main        1         ctit084  COMPLETED 2023-02-28T15:20:30 
198619       17700794        IGR        mia        1         ctit091  COMPLETED 2023-02-28T15:20:42 
198703       22416239 Sup_resne+       main        0          (null)  CANCELLED 2023-02-28T15:23:18 
198701       17667278 Inter_dat+       main        2   ctit[083-084]  COMPLETED 2023-02-28T15:23:40 
198708       22416239 Sup_resne+       main        0          (null)  CANCELLED 2023-02-28T15:24:22 
198489       17668390 Reg-v0-ta+        dmb        1         ctit085  COMPLETED 2023-02-28T15:25:34 
198460       17664201 runWGAN51+        dmb        1         ctit085  CANCELLED 2023-02-28T15:32:01 
198711       17664201 runWGAN51+        dmb        1         ctit085  COMPLETED 2023-02-28T15:36:56 
198713       17667278 Inter_dat+       main        2   ctit[087-088]  CANCELLED 2023-02-28T15:42:19 
198716       22017873 gastformer       main        1         ctit081  CANCELLED 2023-02-28T15:49:54 
198717       22017873 gastformer       main        1         ctit081  COMPLETED 2023-02-28T15:52:08 
198699       17668410 TrainVGGF+       main        1         ctit082  COMPLETED 2023-02-28T15:54:11 
198721       22017873 gastformer       main        1         ctit082  COMPLETED 2023-02-28T15:55:56 
198714       17667278 Inter_dat+       main        2   ctit[087-088]  CANCELLED 2023-02-28T15:58:33 
198723       17667278 Inter_dat+       main        2   ctit[087-088]  CANCELLED 2023-02-28T15:59:03 
198704       17664201 runWGAN_e+       main        1         ctit080     FAILED 2023-02-28T16:01:14 
198720       17700340 mcmc.sbat+       main        1         ctit087  COMPLETED 2023-02-28T16:06:41 
198719       17700340 mcmc.sbat+       main        1         ctit088  COMPLETED 2023-02-28T16:07:53 
198726       17664201 run_invIN+       main        1         ctit088  COMPLETED 2023-02-28T16:08:18 
198728       17664201 run_invIN+       main        1         ctit088  CANCELLED 2023-02-28T16:13:07 
198710       17667321       test        dmb        1         ctit092  COMPLETED 2023-02-28T16:14:42 
198731       22416239 Sup_resne+       main        0          (null)  CANCELLED 2023-02-28T16:19:51 
198707       17668410 TrainVGGF+       main        1         ctit083  COMPLETED 2023-02-28T16:24:04 
198732       22416239 Sup_resne+       main        0          (null)  CANCELLED 2023-02-28T16:25:57 
198709       22416239 Sup_resne+       main        1         ctit083  CANCELLED 2023-02-28T16:26:16 
198733       22416239 Sup_resne+       main        0          (null)  CANCELLED 2023-02-28T16:27:52 
198734       22416239 Sup_resne+       main        0          (null)  CANCELLED 2023-02-28T16:28:38 
198736       22416239 Sup_resne+       main        1         ctit083  CANCELLED 2023-02-28T16:28:47 
198737       22416239 Sup_resne+       main        1         ctit083     FAILED 2023-02-28T16:29:35 
198724       17667278 Inter_dat+       main        2   ctit[087-088]  COMPLETED 2023-02-28T16:30:14 
198738       22416239 Sup_resne+       main        1         ctit083     FAILED 2023-02-28T16:30:17 
198739       22416239 Sup_resne+       main        1         ctit083     FAILED 2023-02-28T16:30:51 
198727       17664201 runWGAN_e+       main        1         ctit084     FAILED 2023-02-28T16:32:42 
198715       17668410 TrainVGGF+       main        1         ctit084  COMPLETED 2023-02-28T16:37:32 
198665       17700794        IGR        mia        1         ctit091  COMPLETED 2023-02-28T16:38:26 
198722       22017873 gastformer       main        1         ctit082  CANCELLED 2023-02-28T16:50:43 
198712       17664201 runWGAN51+        dmb        1         ctit085  CANCELLED 2023-02-28T16:55:58 
198744       22416239 Sup_resne+       main        1         ctit084  CANCELLED 2023-02-28T16:59:24 
198745       22416239 Sup_resne+       main        1         ctit084     FAILED 2023-02-28T17:00:00 
198746       22017873 gastformer       main        0          (null)  CANCELLED 2023-02-28T17:03:52 
198748       22416239 Sup_resne+       main        1         ctit084     FAILED 2023-02-28T17:05:34 
198725       17668410 TrainVGGF+       main        1         ctit080  COMPLETED 2023-02-28T17:11:01 
198750       21963317 model_num+       main        1         ctit086     FAILED 2023-02-28T17:14:21 
198751       21963317 model_num+       main        1         ctit086     FAILED 2023-02-28T17:14:21 
198754       17668410 TrainVGGF+        dmb        1         ctit085  CANCELLED 2023-02-28T17:28:17 
198742       17668410 TrainVGGF+       main        1         ctit082  COMPLETED 2023-02-28T17:56:19 
198753       21963317 model_num+       main        1         ctit086  COMPLETED 2023-02-28T18:04:48 
198702       22416239 Sup_res_5+       main        1         ctit084  COMPLETED 2023-02-28T18:21:16 
198755       17668410 TrainVGGF+        dmb        1         ctit085  COMPLETED 2023-02-28T18:25:14 
198705       17700794        IGR        mia        1         ctit091  COMPLETED 2023-02-28T18:36:18 
198706       17700794        IGR        mia        1         ctit091  COMPLETED 2023-02-28T18:36:29 
198661       17667040 pitts_vit+       main        1         ctit084  COMPLETED 2023-02-28T18:59:29 
198752       21963317 model_num+       main        1         ctit086  COMPLETED 2023-02-28T19:03:54 
198756       22416239 Sup_res_5+       main        1         ctit084     FAILED 2023-02-28T19:07:27 
198757       17666991      CNNSD        dmb        1         ctit092     FAILED 2023-02-28T19:14:00 
198758       17666991      CNNSD        dmb        1         ctit092     FAILED 2023-02-28T19:32:32 
198573       17667321       test        dmb        1         ctit094  CANCELLED 2023-02-28T19:39:53 
198760       17667321       test        dmb        1         ctit084  COMPLETED 2023-02-28T19:59:39 
198762       33006125 hyp8_rota+       t630        0          (null)  CANCELLED 2023-02-28T20:36:45 
198761       33006125 hyp8_rota+       t630        0          (null)  CANCELLED 2023-02-28T20:37:05 
198763       33006125 hyp8_rota+       r730        1         ctit080     FAILED 2023-02-28T20:40:53 
198764       33006125 hyp8_rota+       r730        1         ctit080     FAILED 2023-02-28T20:47:21 
198749       22416239 Sup_resne+       main        1         ctit084  COMPLETED 2023-02-28T20:49:33 
198766       33006125 hyp8_rota+       r730        0          (null)  CANCELLED 2023-02-28T20:52:32 
198765       33006125 hyp8_rota+       r730        1         ctit080     FAILED 2023-02-28T20:52:47 
198735       22606763 jupyter-n+        mia        1         ctit093  CANCELLED 2023-02-28T21:05:40 
198769       22606763 jupyter-n+        mia        1         ctit093  CANCELLED 2023-02-28T21:14:00 
198770       22606763 jupyter-n+        mia        1         ctit093  CANCELLED 2023-02-28T21:21:31 
198660       17667040 pitts_vit+       main        1         ctit082  COMPLETED 2023-02-28T21:24:43 
198771       22606763 jupyter-n+        mia        1         ctit093  CANCELLED 2023-02-28T21:34:49 
198659       17667040 pitts_vit+       main        1         ctit083  COMPLETED 2023-02-28T21:47:00 
198772       17667321       test        dmb        1         ctit084  COMPLETED 2023-02-28T21:48:48 
198773       22606763 jupyter-n+        mia        1         ctit093  CANCELLED 2023-02-28T21:59:30 
198741       17664201 runWGAN_e+       main        1         ctit083     FAILED 2023-02-28T22:03:37 
198777       22733277 Train_mod+       main        1         ctit084     FAILED 2023-02-28T22:49:22 
198778       23097277 jupyter-n+       main        1         ctit080     FAILED 2023-02-28T22:59:31 
198774       23097277 jupyter-n+       main        1         ctit080     FAILED 2023-02-28T23:00:59 
198780       17664201 runWGAN51+        dmb        1         ctit085  COMPLETED 2023-02-28T23:44:52 
198351       17664201 runWGAN51+       main        1         ctit082  CANCELLED 2023-02-28T23:50:38 
198729       17664201 run_invIN+       main        1         ctit088  COMPLETED 2023-02-28T23:51:44 
198768       17700794        IGR        mia        1         ctit091  COMPLETED 2023-03-01T00:02:53 
198543       17664201 runWGAN51+        dmb        1         ctit094  CANCELLED 2023-03-01T00:05:12 
198602       17664201 runWGAN51+       main        1         ctit081  CANCELLED 2023-03-01T00:06:04 
198549       22362341  diffusion        ram        1         ctit089  CANCELLED 2023-03-01T00:17:49 
198671       21963317 dense_cif+       main        1         ctit086  COMPLETED 2023-03-01T00:26:17 
198730       21797743 jupyter-n+        mia        1         ctit093  COMPLETED 2023-03-01T02:14:55 
198670       21963317 dense_gp_+       main        1         ctit086  COMPLETED 2023-03-01T02:22:01 
198740       17668410 TrainVGGF+       main        1         ctit083  COMPLETED 2023-03-01T04:53:57 
198783       17664201 runWGAN_e+       main        1         ctit082     FAILED 2023-03-01T04:59:47 
198779       23097277 jupyter-n+       main        1         ctit080    TIMEOUT 2023-03-01T07:13:29 
198785       17700794 gen_meshes        mia        1         ctit091  COMPLETED 2023-03-01T08:51:25 
198786       17700794        IGR        mia        1         ctit091  CANCELLED 2023-03-01T08:52:34 
198788       17700794 gen_meshes        mia        1         ctit091  COMPLETED 2023-03-01T09:00:58 
198790       17700794 gen_meshes        mia        1         ctit093  COMPLETED 2023-03-01T09:07:34 
198791       17700794 gen_meshes        mia        1         ctit093  COMPLETED 2023-03-01T09:07:41 
198793       17700794 gen_meshes        mia        1         ctit093  COMPLETED 2023-03-01T09:07:58 
198789       17700794 gen_meshes        mia        1         ctit093  COMPLETED 2023-03-01T09:11:45 
198792       17700794 gen_meshes        mia        1         ctit093  COMPLETED 2023-03-01T09:13:50 
198759       17667321       test        dmb        1         ctit092  CANCELLED 2023-03-01T09:24:23 
198798       17700794 gen_meshes        mia        1         ctit093  COMPLETED 2023-03-01T10:04:07 
198799       17700794 gen_meshes        mia        1         ctit093  COMPLETED 2023-03-01T10:04:08 
198800       17700794 gen_meshes        mia        1         ctit093  COMPLETED 2023-03-01T10:07:40 
198776       22416239 Sup_resne+       main        1         ctit084  CANCELLED 2023-03-01T10:11:50 
198802       22577712 Sup_eff_5+       main        1         ctit084     FAILED 2023-03-01T10:12:29 
198794       17700058       bash        mia        1         ctit090    TIMEOUT 2023-03-01T10:15:29 
198775       22416239 Sup_res_5+       main        1         ctit084  COMPLETED 2023-03-01T10:22:37 
198804       22577712 Sup_eff_5+       main        1         ctit084     FAILED 2023-03-01T10:25:44 
198623       17664201 runWGAN51+       main        1         ctit086  CANCELLED 2023-03-01T10:40:44 
198806       17666991      CNNSD        dmb        1         ctit084  COMPLETED 2023-03-01T10:56:13 
198807       22577712 Sup_eff_5+       main        1         ctit084     FAILED 2023-03-01T11:00:35 
198808       22577712 Sup_res_5+       main        1         ctit084     FAILED 2023-03-01T11:01:03 
198813       22577712 Sup_resne+       main        1         ctit084     FAILED 2023-03-01T11:13:25 
198815       22416239 Sup_res_5+       main        0          (null)  CANCELLED 2023-03-01T11:20:18 
198816       22416239 Sup_res_5+       main        1         ctit082     FAILED 2023-03-01T11:20:24 
198817       22416239 Sup_res_5+       main        1         ctit082     FAILED 2023-03-01T11:23:48 
198796       17668410 train_cla+       main        1         ctit081  COMPLETED 2023-03-01T11:27:18 
198820       17709453 heatmap_t+        mia        1         ctit093     FAILED 2023-03-01T11:35:05 
198821       17709453 heatmap_t+        mia        1         ctit093     FAILED 2023-03-01T11:39:03 
198822       17709453 heatmap_t+        mia        1         ctit093     FAILED 2023-03-01T11:40:30 
198823       17709453 heatmap_t+        mia        1         ctit093     FAILED 2023-03-01T11:44:06 
198824       17709453 heatmap_t+        mia        1         ctit093     FAILED 2023-03-01T11:50:17 
198825       22606763       bash        mia        1         ctit090     FAILED 2023-03-01T11:51:56 
198826       17709453 heatmap_t+        mia        1         ctit093     FAILED 2023-03-01T11:52:03 
198828       17709453 heatmap_t+        mia        1         ctit093     FAILED 2023-03-01T11:54:14 
198818       22416239 Sup_res_5+       main        1         ctit082     FAILED 2023-03-01T11:59:05 
198787       17700794        IGR        mia        1         ctit091  COMPLETED 2023-03-01T12:03:29 
198827       22606763       bash        mia        1         ctit093  COMPLETED 2023-03-01T12:05:57 
198833       17666991      CNNSD        dmb        1         ctit094     FAILED 2023-03-01T12:12:19 
198834       22606763 jupyter-n+        mia        1         ctit093  COMPLETED 2023-03-01T12:12:33 
198829       17709453 heatmap_t+        mia        1         ctit093  CANCELLED 2023-03-01T12:16:46 
198835       17709453 heatmap_t+        mia        1         ctit093  CANCELLED 2023-03-01T12:16:50 
198837       22606763 jupyter-n+        mia        1         ctit093  COMPLETED 2023-03-01T12:17:01 
198836       17666991      CNNSD        dmb        1         ctit094  COMPLETED 2023-03-01T12:25:00 
198842       17700058 main_exp.+        mia        1         ctit091  COMPLETED 2023-03-01T12:26:50 
198843       22606763 jupyter-n+        mia        1         ctit090  COMPLETED 2023-03-01T12:27:14 
198844       22606763 jupyter-n+        mia        1         ctit090  COMPLETED 2023-03-01T12:28:13 
198819       22606763 jupyter-n+        mia        1         ctit093  CANCELLED 2023-03-01T12:29:43 
198831       22606763 jupyter-n+        mia        1         ctit093  CANCELLED 2023-03-01T12:29:51 
198840       22606763 jupyter-n+        mia        1         ctit093  CANCELLED 2023-03-01T12:30:14 
198841       22606763 jupyter-n+        mia        1         ctit093  COMPLETED 2023-03-01T12:30:16 
198797       17668410 train_cla+       main        1         ctit081  COMPLETED 2023-03-01T12:30:32 
198845       22606763 jupyter-n+        mia        1         ctit090  COMPLETED 2023-03-01T12:34:51 
198847       22732092 task_run.+       main        1         ctit083     FAILED 2023-03-01T12:47:03 
198848       22732092 task_run.+       main        1         ctit083     FAILED 2023-03-01T12:49:03 
198849       22733277 Train_mod+       main        1         ctit083     FAILED 2023-03-01T13:06:22 
198838       17709453 heatmap_t+        mia        1         ctit093  COMPLETED 2023-03-01T13:09:17 
198839       17709453 heatmap_t+        mia        1         ctit093  COMPLETED 2023-03-01T13:10:13 
198850       22733277 Inference+       main        1         ctit083     FAILED 2023-03-01T13:19:44 
198851       22732092 task_run.+       main        1         ctit083     FAILED 2023-03-01T13:20:56 
198852       17709453   profiler        mia        1         ctit093     FAILED 2023-03-01T13:28:34 
198853       22732092 task_run.+       main        1         ctit083     FAILED 2023-03-01T13:31:40 
198854       22733277 Train_mod+       main        1         ctit083     FAILED 2023-03-01T13:33:38 
198856       17709453   profiler        mia        1         ctit093     FAILED 2023-03-01T13:34:48 
198855       22733277 Inference+       main        1         ctit081     FAILED 2023-03-01T13:35:29 
198857       17709453   profiler        mia        1         ctit093     FAILED 2023-03-01T13:41:47 
198859       17709453   profiler        mia        1         ctit093     FAILED 2023-03-01T13:44:26 
198860       17709453   profiler        mia        1         ctit093  COMPLETED 2023-03-01T13:46:42 
